Customer ID,Gender,Age,Married,City,Zip Code,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges, Lines  type,Internet Service,Internet Type,Avg Monthly GB Download,Streaming,Contract,Payment Method,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
0940-OUQEC,Male,54,No,Winters,95694,0,10,Yes,17.07,Multiple,Yes,Fiber Optic,3,Unknown,Month-to-Month,Bank Withdrawal,80.7,788.8,170.7,971.08,Churned,Competitor,Competitor offered more data
0942-KOWSM,Female,24,Yes,Hesperia,92345,4,30,Yes,15.94,Single,Yes,DSL,53,TV&Movies & Music,Two Year,Bank Withdrawal,80.8,2369.3,478.2,2847.5,Stayed,No Churn,No Churn
0943-ZQPXH,Male,46,Yes,Vacaville,95688,2,44,Yes,26.25,Single,Yes,Fiber Optic,25,TV&Movies & Music,Month-to-Month,Bank Withdrawal,92.95,4122.9,1155,5277.9,Stayed,No Churn,No Churn
0945-TSONX,Female,22,Yes,Encino,91436,6,47,Yes,29.15,Multiple,Yes,DSL,52,TV&Movies & Music,Two Year,Credit Card,85.3,4107.25,1370.05,5607.3,Stayed,No Churn,No Churn
0946-CLJTI,Male,67,Yes,Palmdale,93551,1,58,Yes,3.18,Multiple,Yes,Fiber Optic,5,TV&Movies & Music,Month-to-Month,Bank Withdrawal,98.7,5812.6,184.44,5997.04,Churned,Competitor,Competitor had better devices
0946-FKYTX,Male,42,No,Tulare,93274,0,52,No,0,No line,Yes,Cable,14,Unknown,One Year,Mailed Check,30.1,1623.4,0,1611.68,Stayed,No Churn,No Churn
0947-IDHRQ,Female,21,No,Woodland Hills,91367,0,7,Yes,39.21,Single,Yes,Fiber Optic,42,TV & Music,Month-to-Month,Mailed Check,80.3,526.7,274.47,811.17,Churned,Competitor,Competitor made better offer
0947-MUGVO,Male,71,Yes,Jolon,93928,1,20,Yes,5.37,Single,Yes,Fiber Optic,24,Unknown,Month-to-Month,Bank Withdrawal,73.65,1463.5,107.4,1570.9,Churned,Competitor,Competitor had better devices
0952-KMEEH,Male,46,No,Mountain View,94043,0,13,Yes,3.36,Multiple,Yes,Fiber Optic,15,TV&Movies & Music,Month-to-Month,Mailed Check,98.15,1230.25,43.68,1313.93,Churned,Price,Long distance charges
0953-LGOVU,Male,19,Yes,Clearlake,95422,7,12,No,0,No line,Yes,DSL,73,Unknown,Month-to-Month,Mailed Check,35.5,432.25,0,432.25,Stayed,No Churn,No Churn
0956-ACVZC,Female,23,No,Novato,94947,0,54,Yes,48.97,Single,Yes,Fiber Optic,42,TV&Movies & Music,One Year,Credit Card,94.1,5060.9,2644.38,7845.28,Stayed,No Churn,No Churn
0956-SYCWG,Female,61,No,Agoura Hills,91301,0,13,Yes,33.13,Single,No,No Internet,0,Unknown,One Year,Bank Withdrawal,19.65,244.8,430.69,675.49,Stayed,No Churn,No Churn
0958-YHXGP,Female,25,No,Oakland,94621,0,7,Yes,30.99,Single,Yes,Fiber Optic,42,Unknown,Month-to-Month,Credit Card,69.9,497.3,216.93,714.23,Stayed,No Churn,No Churn
0959-WHOKV,Male,28,No,Covina,91724,0,42,Yes,6.42,Multiple,Yes,Fiber Optic,48,Movies & Music,One Year,Bank Withdrawal,99,4298.45,269.64,4568.09,Stayed,No Churn,No Churn
0960-HUWBM,Male,40,Yes,Pleasant Grove,95668,0,65,Yes,39.52,Multiple,Yes,Fiber Optic,57,TV&Movies & Music,Two Year,Bank Withdrawal,104.1,6700.05,2568.8,9268.85,Stayed,No Churn,No Churn
0961-ZWLVI,Male,35,No,Rancho Cordova,95670,0,49,Yes,4.76,Multiple,Yes,Fiber Optic,58,TV&Movies & Music,One Year,Credit Card,109.2,5290.45,233.24,5523.69,Stayed,No Churn,No Churn
0962-CQPWQ,Female,57,Yes,Alameda,94502,1,62,Yes,2.41,Single,No,No Internet,0,Unknown,Two Year,Bank Withdrawal,20.3,1296.15,149.42,1445.57,Stayed,No Churn,No Churn
0963-ZBDRN,Male,45,No,Claremont,91711,0,32,Yes,25.21,Single,Yes,Fiber Optic,26,TV&Movies & Music,Month-to-Month,Bank Withdrawal,96.2,3183.4,806.72,3990.12,Churned,Attitude,Attitude of support person
0967-BMLBD,Female,37,Yes,Hornitos,95325,8,11,Yes,49.19,Single,No,No Internet,0,Unknown,One Year,Credit Card,20,196.35,541.09,737.44,Stayed,No Churn,No Churn
0968-GSIKN,Female,23,No,Thousand Palms,92276,0,1,Yes,30.6,Single,Yes,Fiber Optic,27,Music,Month-to-Month,Mailed Check,70.8,70.8,30.6,101.4,Churned,Competitor,Competitor made better offer
0969-RGKCU,Male,31,Yes,Woodland Hills,91367,1,37,Yes,43.68,Single,No,No Internet,0,Unknown,One Year,Credit Card,19.8,677.05,1616.16,2264,Stayed,No Churn,No Churn
0970-ETWGE,Male,38,No,Bodfish,93205,0,1,Yes,42.46,Single,Yes,Cable,27,TV&Movies & Music,Month-to-Month,Bank Withdrawal,89.55,89.55,42.46,132.01,Churned,Competitor,Competitor had better devices
0970-QXPXW,Female,28,No,Monrovia,91016,0,1,Yes,42.42,Single,No,No Internet,0,Unknown,Month-to-Month,Credit Card,19.65,19.65,42.42,62.07,Joined,No Churn,No Churn
0971-QIFJK,Female,57,Yes,Soquel,95073,10,69,Yes,39.78,Multiple,No,No Internet,0,Unknown,Two Year,Bank Withdrawal,24.25,1641.8,2744.82,4340.87,Stayed,No Churn,No Churn
0973-KYVNF,Female,59,Yes,Castaic,91384,6,72,Yes,43.12,Single,Yes,Cable,22,TV,Two Year,Credit Card,70.65,5011.15,3104.64,8115.79,Stayed,No Churn,No Churn
0975-UYDTX,Female,46,Yes,Glendale,91207,1,26,Yes,25.63,Multiple,Yes,DSL,19,TV&Movies & Music,One Year,Credit Card,90.1,2312.55,666.38,2931.14,Stayed,No Churn,No Churn
0975-VOOVL,Female,34,No,Agoura Hills,91301,0,3,No,0,No line,Yes,DSL,22,Unknown,Month-to-Month,Credit Card,29.2,98.5,0,98.5,Joined,No Churn,No Churn
0979-MOZQI,Male,61,Yes,Monterey,93940,6,62,No,0,No line,Yes,Cable,4,TV,Two Year,Bank Withdrawal,39,2337.45,0,2337.45,Stayed,No Churn,No Churn
0979-PHULV,Male,30,Yes,San Diego,92122,2,69,Yes,48.8,Multiple,Yes,Fiber Optic,26,TV&Movies & Music,Month-to-Month,Credit Card,99.45,7007.6,3367.2,10374.8,Churned,Competitor,Competitor made better offer
0980-FEXWF,Male,32,Yes,Fiddletown,95629,4,26,Yes,4.62,Single,Yes,DSL,19,Unknown,One Year,Credit Card,50.35,1285.8,120.12,1405.92,Stayed,No Churn,No Churn
0980-PVMRC,Female,27,Yes,Squaw Valley,93675,0,40,No,0,No line,Yes,DSL,52,TV&Movies & Music,Month-to-Month,Bank Withdrawal,50.85,2036.55,0,2036.55,Stayed,No Churn,No Churn
0983-TATYJ,Female,42,Yes,Santa Ynez,93460,7,33,Yes,48.09,Single,Yes,DSL,9,Unknown,One Year,Credit Card,51.45,1758.9,1586.97,3345.87,Stayed,No Churn,No Churn
0988-AADSA,Female,40,Yes,Forbestown,95941,5,72,Yes,9.72,Multiple,Yes,Cable,15,Movies & Music,Two Year,Bank Withdrawal,80.85,5824.75,699.84,6534.59,Stayed,No Churn,No Churn
0988-JRWWP,Female,50,No,Wilseyville,95257,0,3,Yes,41.38,Single,Yes,DSL,5,TV,Month-to-Month,Bank Withdrawal,54.2,140.4,124.14,264.54,Joined,No Churn,No Churn
0991-BRRFB,Male,31,No,Corona,92883,0,18,Yes,20.86,Single,Yes,DSL,3,Unknown,Month-to-Month,Bank Withdrawal,49.4,874.8,375.48,1250.28,Churned,Other,Deceased
0993-OSGPT,Female,78,Yes,Junction City,96048,2,68,Yes,40.55,Single,Yes,DSL,20,Unknown,One Year,Bank Withdrawal,60.65,3975.9,2757.4,6733.3,Stayed,No Churn,No Churn
0997-YTLNY,Female,59,No,Escondido,92029,0,19,Yes,4.03,Single,Yes,Cable,26,Unknown,Month-to-Month,Credit Card,48.8,953.65,76.57,1030.22,Stayed,No Churn,No Churn
0999-QXNSA,Male,72,No,Los Angeles,90029,0,7,Yes,41.14,Single,Yes,DSL,17,Unknown,Two Year,Credit Card,45.75,344.2,287.98,603.18,Stayed,No Churn,No Churn
1000-AJSLD,Male,25,No,San Diego,92121,0,1,Yes,4.11,Single,No,No Internet,0,Unknown,Month-to-Month,Mailed Check,20.1,20.1,4.11,24.21,Churned,Competitor,Competitor made better offer
1004-NOZNR,Male,71,No,Glen Ellen,95442,0,56,Yes,10.57,Single,Yes,Fiber Optic,28,TV&Movies,One Year,Credit Card,94.8,5264.3,591.92,5856.22,Stayed,No Churn,No Churn
1009-IRMNA,Female,27,No,Port Hueneme,93041,0,7,Yes,16.04,Single,No,No Internet,0,Unknown,Month-to-Month,Bank Withdrawal,20,137.6,112.28,249.88,Churned,Attitude,Attitude of support person
1010-DIAUQ,Male,54,No,San Diego,92122,0,5,Yes,20.86,Single,Yes,Fiber Optic,8,TV&Movies & Music,Month-to-Month,Bank Withdrawal,96.5,492.55,104.3,596.85,Churned,Competitor,Competitor made better offer
1013-QCWAM,Female,73,Yes,Garden Grove,92841,0,66,Yes,28.06,Multiple,Yes,Fiber Optic,20,TV&Movies,Two Year,Bank Withdrawal,100.8,6690.75,1851.96,8542.71,Stayed,No Churn,No Churn
1015-JPFYW,Male,47,No,Clements,95227,0,7,Yes,49.16,Single,No,No Internet,0,Unknown,One Year,Credit Card,19.45,136.75,344.12,480.87,Stayed,No Churn,No Churn
1015-OWJKI,Male,46,No,Lawndale,90260,0,1,Yes,5.02,Single,No,No Internet,0,Unknown,Month-to-Month,Credit Card,19.05,19.05,5.02,24.07,Joined,No Churn,No Churn
1016-DJTSV,Male,66,No,Santee,92071,0,8,Yes,41.85,Single,Yes,Fiber Optic,5,Unknown,Two Year,Bank Withdrawal,69.7,572.85,334.8,907.65,Stayed,No Churn,No Churn
1017-FBQMM,Female,47,Yes,Acampo,95220,8,62,Yes,15.05,Multiple,Yes,Fiber Optic,23,TV&Movies & Music,One Year,Credit Card,106.05,6703.5,933.1,7636.6,Stayed,No Churn,No Churn
1020-JPQOW,Female,63,Yes,Angwin,94508,1,56,Yes,2.8,Multiple,Yes,Fiber Optic,20,Unknown,Month-to-Month,Bank Withdrawal,90.55,5116.6,156.8,5313.4,Stayed,No Churn,No Churn
1022-RKXDR,Female,38,No,South El Monte,91733,0,41,Yes,32.66,Multiple,No,No Internet,0,Unknown,One Year,Mailed Check,24.85,962.25,1339.06,2301.31,Stayed,No Churn,No Churn
1023-BQXZE,Male,30,No,Stockton,95203,0,57,Yes,24.67,Single,Yes,DSL,42,TV&Movies & Music,Two Year,Bank Withdrawal,74.35,4317.35,1406.19,5723.54,Stayed,No Churn,No Churn
1024-GUALD,Female,29,Yes,Glendale,91207,4,1,No,0,No line,Yes,DSL,29,Music,Month-to-Month,Bank Withdrawal,-4,24.8,0,24.8,Churned,Dissatisfaction,Product dissatisfaction
1024-KPRBB,Female,63,No,San Diego,92101,0,38,Yes,30.09,Single,Yes,Fiber Optic,18,TV&Movies & Music,One Year,Mailed Check,89.1,3342,1143.42,4575.42,Stayed,No Churn,No Churn
1024-VRZHF,Male,39,Yes,San Diego,92117,1,11,Yes,21.58,Multiple,Yes,Fiber Optic,30,Unknown,Month-to-Month,Bank Withdrawal,-7,825.7,237.38,1063.08,Churned,Competitor,Competitor made better offer
1025-FALIX,Female,49,No,Nicolaus,95659,0,26,Yes,37.51,Single,Yes,Fiber Optic,30,Unknown,Month-to-Month,Credit Card,69.05,1815.65,975.26,2790.91,Stayed,No Churn,No Churn
1027-LKKQQ,Female,35,Yes,Plymouth,95669,3,72,Yes,12.96,Single,Yes,DSL,56,TV&Movies & Music,Two Year,Bank Withdrawal,80.45,5886.85,933.12,6819.97,Stayed,No Churn,No Churn
1028-FFNJK,Male,79,Yes,Burbank,91504,1,30,Yes,48.02,Multiple,Yes,Fiber Optic,24,TV&Movies,Month-to-Month,Bank Withdrawal,101.5,2917.65,1440.6,4358.25,Stayed,No Churn,No Churn
1029-QFBEN,Male,27,No,San Diego,92129,0,1,Yes,38.44,Single,No,No Internet,0,Unknown,Month-to-Month,Mailed Check,19.55,19.55,38.44,57.99,Churned,Competitor,Competitor made better offer
1031-IIDEO,Female,51,No,Sierra City,96125,0,1,Yes,27.05,Single,Yes,Fiber Optic,23,Unknown,Month-to-Month,Bank Withdrawal,70.85,70.85,27.05,97.9,Churned,Dissatisfaction,Network reliability
1032-MAELW,Female,57,Yes,Fresno,93703,8,68,Yes,7.47,Multiple,Yes,DSL,29,Movies & Music,One Year,Bank Withdrawal,78.45,5333.35,507.96,5841.31,Stayed,No Churn,No Churn
1035-IPQPU,Female,77,Yes,Parker Dam,92267,2,63,Yes,18.14,Multiple,Yes,Fiber Optic,2,TV&Movies & Music,Month-to-Month,Bank Withdrawal,103.5,6479.4,1142.82,7622.22,Stayed,No Churn,No Churn
1036-GUDCL,Male,59,Yes,Oak Park,91377,1,60,Yes,39.76,Single,Yes,DSL,76,TV&Movies & Music,Month-to-Month,Credit Card,-9,4663.4,2385.6,7049,Stayed,No Churn,No Churn
1038-RQOST,Male,43,Yes,Zenia,95595,6,19,Yes,4.7,Single,No,No Internet,0,Unknown,Month-to-Month,Credit Card,20.6,414.95,89.3,504.25,Stayed,No Churn,No Churn
1038-ZAGBI,Female,59,Yes,Fresno,93711,1,12,Yes,37.65,Single,No,No Internet,0,Unknown,One Year,Bank Withdrawal,19.8,229.6,451.8,681.4,Churned,Attitude,Attitude of support person
1041-RXHRA,Female,25,No,Guatay,91931,0,41,Yes,40.78,Single,Yes,Fiber Optic,41,Music,Month-to-Month,Bank Withdrawal,70.25,2868.05,1671.98,4540.03,Churned,Attitude,Attitude of support person
1042-HFUCW,Female,37,No,Cobb,95426,0,25,Yes,39.9,Single,Yes,DSL,27,Unknown,One Year,Credit Card,54.75,1266.35,997.5,2248.09,Stayed,No Churn,No Churn
1043-UXOVO,Female,25,No,Sacramento,95830,0,71,Yes,28.4,Multiple,Yes,Fiber Optic,76,TV&Movies & Music,Two Year,Credit Card,113.15,7993.3,2016.4,10009.7,Stayed,No Churn,No Churn
1043-YCUTE,Male,19,Yes,Hayward,94544,1,56,Yes,13.2,Multiple,No,No Internet,0,Unknown,Two Year,Credit Card,25.15,1327.15,739.2,2066.35,Churned,Dissatisfaction,Service dissatisfaction
1045-LTCYT,Female,54,Yes,San Jose,95118,5,8,Yes,43.05,Single,No,No Internet,0,Unknown,Month-to-Month,Credit Card,21.05,139.75,344.4,484.15,Stayed,No Churn,No Churn
1047-NNCBF,Male,56,No,San Jose,95123,0,20,Yes,3.8,Single,Yes,Fiber Optic,26,Unknown,Month-to-Month,Credit Card,70.55,1493.55,76,1551.95,Stayed,No Churn,No Churn
1047-RNXZV,Male,57,No,Glendale,91208,0,43,Yes,3.18,Single,No,No Internet,0,Unknown,Two Year,Credit Card,19.55,876.15,136.74,997.72,Stayed,No Churn,No Churn
1049-FYSYG,Female,48,Yes,Temecula,92592,5,17,No,0,No line,Yes,DSL,23,Unknown,Month-to-Month,Credit Card,35.65,646.05,0,646.05,Stayed,No Churn,No Churn
1051-EQPZR,Female,21,Yes,Stanford,94305,1,44,Yes,4.17,Single,No,No Internet,0,Unknown,Month-to-Month,Credit Card,19.6,780.25,183.48,963.73,Stayed,No Churn,No Churn
1051-GEJLJ,Female,19,No,San Gregorio,94074,0,2,Yes,27.17,Single,No,No Internet,0,Unknown,Month-to-Month,Mailed Check,19.5,27.55,54.34,81.89,Joined,No Churn,No Churn
1052-QJIBV,Female,28,Yes,Colfax,95713,1,71,Yes,20.49,Single,No,No Internet,0,Unknown,Two Year,Credit Card,19.9,1397.3,1454.79,2852.09,Stayed,No Churn,No Churn
1053-MXTTK,Female,63,Yes,North Hollywood,91602,1,72,Yes,14.46,Single,Yes,Fiber Optic,29,TV&Movies & Music,Two Year,Bank Withdrawal,108.65,7726.35,1041.12,8767.47,Stayed,No Churn,No Churn
1057-FOGLZ,Female,44,No,Calimesa,92320,0,18,Yes,18.2,Single,No,No Internet,0,Unknown,Month-to-Month,Credit Card,19.65,391.7,327.6,719.3,Stayed,No Churn,No Churn
1060-ENTOF,Female,70,Yes,Los Angeles,90028,3,67,Yes,2.67,Multiple,Yes,Fiber Optic,25,Movies,One Year,Credit Card,105.4,7035.6,178.89,7214.49,Stayed,No Churn,No Churn
1061-PNTHC,Female,36,Yes,Encinitas,92024,5,56,Yes,13.94,Multiple,Yes,Fiber Optic,11,TV&Movies & Music,Month-to-Month,Credit Card,109.6,5953,780.64,6733.64,Stayed,No Churn,No Churn
1062-LHZOD,Male,49,Yes,San Diego,92121,0,1,Yes,4.99,Single,Yes,Fiber Optic,28,Unknown,Month-to-Month,Mailed Check,69.9,69.9,4.99,74.89,Churned,Competitor,Competitor made better offer
1063-DHQJF,Male,56,Yes,Whittier,90604,2,69,Yes,20.32,Single,Yes,Fiber Optic,56,TV,Two Year,Mailed Check,92.15,6480.9,1402.08,7882.98,Stayed,No Churn,No Churn
1064-FBXNK,Male,55,Yes,Sacramento,95831,5,1,Yes,47.46,Single,No,No Internet,0,Unknown,One Year,Credit Card,19.85,19.85,47.46,67.31,Joined,No Churn,No Churn
1066-JKSGK,Male,29,No,Los Angeles,90024,0,1,Yes,33.58,Single,No,No Internet,0,Unknown,Month-to-Month,Credit Card,20.15,20.15,33.58,53.73,Churned,Competitor,Competitor made better offer
1069-QJOEE,Male,47,Yes,Hayward,94541,0,25,Yes,18.87,Single,No,No Internet,0,Unknown,One Year,Bank Withdrawal,19.9,505.45,471.75,977.2,Stayed,No Churn,No Churn
1069-XAIEM,Female,68,No,Mendocino,95460,0,1,Yes,16.37,Multiple,Yes,Fiber Optic,7,Movies & Music,Month-to-Month,Bank Withdrawal,85.05,85.05,16.37,101.42,Churned,Competitor,Competitor had better devices
1073-XXCZD,Male,54,Yes,Bakersfield,93308,1,55,Yes,12.21,Multiple,No,No Internet,0,Unknown,Two Year,Bank Withdrawal,25.7,1443.65,671.55,2115.2,Stayed,No Churn,No Churn
1074-AMIOH,Female,38,Yes,San Francisco,94127,1,53,Yes,43.39,Single,Yes,Fiber Optic,29,TV&Movies & Music,Month-to-Month,Bank Withdrawal,108.25,5935.1,2299.67,8234.77,Stayed,No Churn,No Churn
1074-WVEVG,Female,29,Yes,Los Angeles,90021,6,59,Yes,31.43,Single,No,No Internet,0,Unknown,One Year,Credit Card,20.35,1267,1854.37,3121.37,Stayed,No Churn,No Churn
1075-BGWOH,Male,69,Yes,Rosemead,91770,1,16,Yes,15.16,Multiple,Yes,Fiber Optic,7,TV&Movies,Month-to-Month,Bank Withdrawal,98.75,1587.55,242.56,1830.11,Churned,Attitude,Attitude of support person
1077-HUUJM,Female,48,No,Rancho Cucamonga,91730,0,7,Yes,28.5,Single,Yes,Fiber Optic,13,Unknown,Month-to-Month,Bank Withdrawal,71.05,472.65,199.5,682.15,Stayed,No Churn,No Churn
1078-TDCRN,Female,75,Yes,Agoura Hills,91301,7,3,No,0,No line,Yes,DSL,3,Unknown,Month-to-Month,Bank Withdrawal,30.75,82.85,0,82.85,Joined,No Churn,No Churn
1080-BWSYE,Male,76,Yes,Irvine,92618,0,64,Yes,29.43,Multiple,No,No Internet,0,Unknown,Two Year,Credit Card,25.65,1740.8,1883.52,3624.32,Stayed,No Churn,No Churn
1084-MNSMJ,Female,63,Yes,El Dorado,95623,10,51,Yes,33.93,Single,Yes,DSL,13,TV&Movies & Music,Two Year,Credit Card,85.5,4421.95,1730.43,6152.38,Stayed,No Churn,No Churn
1084-UQCHV,Male,35,No,Angelus Oaks,92305,0,1,Yes,27.97,Single,Yes,Fiber Optic,18,Unknown,Month-to-Month,Bank Withdrawal,-7,69.75,27.97,97.72,Churned,Attitude,Attitude of support person
1085-LDWAM,Female,24,Yes,Portola,96122,5,69,Yes,23.47,Single,No,No Internet,0,Unknown,One Year,Credit Card,20.35,1442.65,1619.43,3062.08,Stayed,No Churn,No Churn
1086-LXKFY,Female,46,Yes,Westwood,96137,1,1,Yes,16.55,Single,Yes,Fiber Optic,19,Unknown,Month-to-Month,Credit Card,69.1,69.1,16.55,85.65,Churned,Other,Other issues
1087-GRUYI,Male,62,Yes,San Diego,92116,8,38,Yes,6.97,Single,No,No Internet,0,Unknown,Two Year,Bank Withdrawal,20.4,743.5,264.86,1008.36,Stayed,No Churn,No Churn
1087-UDSIH,Female,38,No,Concord,94520,0,3,Yes,13.28,Single,No,No Internet,0,Unknown,Month-to-Month,Credit Card,19.6,59.75,39.84,99.59,Churned,Attitude,Attitude of support person
1088-AUUZZ,Male,33,Yes,Shaver Lake,93664,6,56,Yes,37.58,Multiple,Yes,DSL,26,Movies & Music,Two Year,Credit Card,75.85,4261.2,2104.48,6365.68,Stayed,No Churn,No Churn
1088-CNNKB,Male,34,Yes,Campbell,95008,9,63,Yes,34.02,Multiple,Yes,DSL,18,Movies & Music,One Year,Credit Card,80,5040.2,2143.26,7183.46,Stayed,No Churn,No Churn
1089-HDMKP,Male,72,No,Bridgeport,93517,0,11,Yes,11.86,Single,Yes,Cable,23,Unknown,Two Year,Bank Withdrawal,54.55,601.25,130.46,731.71,Stayed,No Churn,No Churn
1089-XZWHH,Female,43,Yes,Lee Vining,93541,5,24,Yes,46.3,Single,No,No Internet,0,Unknown,Two Year,Credit Card,19.7,494.05,1111.2,1605.25,Stayed,No Churn,No Churn
1090-ESELR,Male,47,Yes,Fawnskin,92333,8,72,Yes,27.25,Single,Yes,Fiber Optic,19,TV&Movies & Music,Two Year,Bank Withdrawal,105.5,7611.55,1962,9573.55,Stayed,No Churn,No Churn
1090-PYKCI,Female,19,Yes,Boonville,95415,1,69,Yes,23.02,Multiple,Yes,Fiber Optic,48,TV,One Year,Credit Card,105.1,7234.8,1588.38,8933.18,Stayed,No Churn,No Churn
1091-SOZGA,Female,27,Yes,La Palma,90623,1,56,Yes,42.37,Multiple,Yes,Fiber Optic,71,TV&Movies & Music,One Year,Credit Card,99.8,5515.45,2372.72,7888.17,Stayed,No Churn,No Churn
1092-GANHU,Male,62,No,Magalia,95954,0,17,Yes,30.61,Single,Yes,Fiber Optic,7,Unknown,Month-to-Month,Bank Withdrawal,76.65,1313.55,520.37,1833.92,Churned,Competitor,Competitor offered more data
1092-WPIVQ,Female,33,Yes,French Gulch,96033,2,18,Yes,39.56,Multiple,No,No Internet,0,Unknown,Two Year,Credit Card,25.1,428.45,712.08,1125.96,Stayed,No Churn,No Churn
1093-YSWCA,Male,45,No,Corona,92881,0,11,Yes,17.12,Single,No,No Internet,0,Unknown,Two Year,Credit Card,19.55,223.15,188.32,385.15,Stayed,No Churn,No Churn
1094-BKOSX,Female,52,Yes,Coleville,96107,10,45,No,0,No line,Yes,Cable,19,Movies & Music,One Year,Bank Withdrawal,51,2264.5,0,2264.5,Stayed,No Churn,No Churn
1095-JUDTC,Female,78,No,Woodbridge,95258,0,47,Yes,14.22,Multiple,Yes,Fiber Optic,11,TV,Month-to-Month,Bank Withdrawal,95.05,4504.55,668.34,5172.89,Churned,Competitor,Competitor offered higher download speeds
1095-WGNGG,Female,35,Yes,San Pedro,90732,2,61,Yes,17.49,Multiple,Yes,Fiber Optic,21,TV&Movies & Music,Two Year,Bank Withdrawal,101.05,5971.25,1066.89,7038.14,Stayed,No Churn,No Churn
1096-ADRUX,Female,34,Yes,Placentia,92870,1,66,Yes,37.84,Multiple,Yes,Fiber Optic,17,Unknown,One Year,Bank Withdrawal,74.25,4859.25,2497.44,7356.69,Stayed,No Churn,No Churn
1097-FSPVW,Female,42,No,Pioneertown,92268,0,42,Yes,32.16,Single,Yes,DSL,8,Unknown,Month-to-Month,Credit Card,54.55,2455.05,1350.72,3805.77,Stayed,No Churn,No Churn
1098-KFQEC,Female,24,Yes,Encino,91316,8,55,Yes,27.75,Single,No,No Internet,0,Unknown,Two Year,Credit Card,19.4,1083,1526.25,2609.25,Stayed,No Churn,No Churn
1098-TDVUQ,Female,34,No,Spring Valley,91977,0,1,Yes,9.44,Single,No,No Internet,0,Unknown,Month-to-Month,Bank Withdrawal,19.25,19.25,9.44,28.69,Joined,No Churn,No Churn
1099-BTKWT,Female,58,Yes,Mission Viejo,92692,8,68,No,0,No line,Yes,DSL,11,TV&Movies & Music,One Year,Bank Withdrawal,54.4,3723.65,0,3698.03,Stayed,No Churn,No Churn
1099-GODLO,Female,62,Yes,Berkeley,94709,9,1,Yes,30.09,Single,No,No Internet,0,Unknown,Two Year,Credit Card,20.35,20.35,30.09,50.44,Joined,No Churn,No Churn
1100-DDVRV,Male,27,Yes,Twain Harte,95383,1,17,No,0,No line,Yes,DSL,52,TV&Movies & Music,Month-to-Month,Credit Card,49.8,836.35,0,836.35,Stayed,No Churn,No Churn
1101-SSWAG,Female,60,Yes,Berkeley,94702,1,15,Yes,31.13,Multiple,Yes,DSL,5,Unknown,Month-to-Month,Bank Withdrawal,51.1,711.15,466.95,1178.1,Stayed,No Churn,No Churn
1104-FEJAM,Male,52,Yes,Richgrove,93261,2,28,Yes,9.31,Multiple,Yes,DSL,19,Movies & Music,Month-to-Month,Bank Withdrawal,64.4,1802.15,260.68,2062.83,Stayed,No Churn,No Churn
1104-TNLZA,Male,67,Yes,Klamath River,96050,8,28,Yes,24.35,Multiple,Yes,Fiber Optic,15,TV&Movies & Music,Month-to-Month,Bank Withdrawal,105.8,2998,681.8,3679.8,Stayed,No Churn,No Churn
1106-HRLKZ,Male,21,Yes,Oakley,94561,9,40,Yes,22.96,Single,No,No Internet,0,Unknown,Two Year,Credit Card,19.6,808.95,918.4,1727.35,Stayed,No Churn,No Churn
1110-KYLGQ,Female,46,No,Campbell,95008,0,63,Yes,5.17,Multiple,Yes,Fiber Optic,16,TV&Movies & Music,Month-to-Month,Credit Card,108.25,6780.1,325.71,7105.81,Stayed,No Churn,No Churn
1112-CUNAO,Female,67,No,Grimes,95950,0,15,Yes,4.28,Multiple,Yes,Fiber Optic,6,Movies,Month-to-Month,Bank Withdrawal,89.85,1424.95,64.2,1489.15,Churned,Dissatisfaction,Service dissatisfaction
1113-IUJYX,Female,59,Yes,Winnetka,91306,3,14,Yes,5.63,Single,Yes,Fiber Optic,23,TV&Movies & Music,One Year,Credit Card,105.95,1348.9,78.82,1427.72,Churned,Competitor,Competitor offered higher download speeds
1114-CENIM,Male,43,No,San Jacinto,92582,0,54,Yes,6.7,Multiple,Yes,Cable,16,Unknown,Month-to-Month,Credit Card,55,3092.65,361.8,3454.45,Churned,Other,Other issues
1116-DXXDF,Male,38,No,Porter Ranch,91326,0,39,Yes,37.94,Single,Yes,Fiber Optic,19,TV&Movies & Music,Two Year,Bank Withdrawal,100.45,3801.7,1479.66,5281.36,Stayed,No Churn,No Churn
1116-FRYVH,Female,29,Yes,Kingsburg,93631,5,48,No,0,No line,Yes,DSL,52,Unknown,Two Year,Credit Card,39.4,1978.65,0,2108.65,Stayed,No Churn,No Churn
1120-BMWUB,Female,36,No,Los Angeles,90056,0,16,Yes,6.86,Single,Yes,DSL,8,Unknown,Month-to-Month,Credit Card,53.9,834.15,109.76,983.91,Churned,Other,Other issues
1121-QSIVB,Female,39,No,Bakersfield,93309,0,44,Yes,5.07,Multiple,Yes,DSL,26,TV&Movies & Music,One Year,Credit Card,77.55,3471.1,223.08,3694.18,Stayed,No Churn,No Churn
1122-JWTJW,Male,64,Yes,Ocotillo,92259,1,1,Yes,37.68,Single,Yes,Fiber Optic,26,Unknown,Month-to-Month,Credit Card,70.65,70.65,37.68,108.33,Churned,Competitor,Competitor had better devices
